date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,495431.0,Let's Try Lite Multigrain Mixture Namkeen,1914594.0,108.0,120.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5f7cfecb-5add-4369-97d5-f155f434b882.png,,Let's Try
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,19266.0,Haldiram's Bhujia,1910541.0,120.0,120.0,True,21.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/405265f1-3c53-4c52-b39d-bdc26a83e6f6.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,11142.0,Haldiram's Fatafat Bhelpuri,1914092.0,40.0,40.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/87af206e-52d3-4f1d-a66c-40fb64803f7f.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,19274.0,Haldiram's Bhelpuri / Bhelpuri,1914143.0,55.0,55.0,True,15.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/acb8bea9-c0b4-4064-a823-502cd11a0785.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,446887.0,Bikano All Time Mixture Namkeen,464926.0,69.0,70.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e7c73d97-38f8-4c17-984b-55f6f146e275.png,,Bikano
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,17707.0,Haldiram's Panchratan Mixture Namkeen,1913241.0,100.0,100.0,True,15.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/409b6928-ca64-4b94-8c87-4f7892eaab99.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,19295.0,Haldiram's Moong Dal Namkeen,1911617.0,120.0,120.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/544405b7-1b52-4ff5-836b-1b7a943c0378.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,11187.0,Haldiram's Kaju Mixture Namkeen,1913638.0,95.0,95.0,True,32.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7076c538-3022-490c-8007-db797f809114.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,55092.0,Haldiram's Chilli Chatak Lachha Namkeen Snacks,1915495.0,60.0,60.0,True,26.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/0a31471b-7ce1-4e76-92bd-018c959d2890.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,19263.0,Haldiram's Shahi Dal Biji Mixture Namkeen,1913912.0,60.0,60.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/6971cf21-b0c3-4b3f-a133-f1d172a00786.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,41389.0,Haldiram's Long Sev Bhujia,1914326.0,55.0,55.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/943ac54b-7606-448a-abc1-8f5c89682785.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,19292.0,Haldiram's Khatta Meetha Mixture Namkeen,1912365.0,100.0,100.0,True,14.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/613ba77d-045b-4e3e-9d03-e76b17546c01.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,524535.0,Let's Try Namkeen Combo,744169.0,81.0,90.0,True,11.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/46ee6575-38de-49b6-98d4-53d9a158a564.png,,Let's Try
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,62119.0,Bikaji Bhujia,1912957.0,114.0,122.0,True,8.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2b5d0954-c585-4c1c-869b-be28a9054376.png,,Bikaji
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,37740.0,512767.0,Let's Try Special Makhana Falhari Mixture,792527.0,80.0,100.0,True,23.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b0bbd27d-f3f9-4ada-8c14-f56680572c54.png,,Let's Try
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,424025.0,4700BC Nutty Tuxedo Chocolate Popcorn,482030.0,250.0,250.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e1bc109c-dae6-4dca-990b-bdab4ebfef65.png,,4700BC
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,495576.0,4700BC Nutty Tuxedo Chocolate Popcorn Gift Pack,1175680.0,499.0,499.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b849c910-84e4-46ca-a51c-bb0e3e3232f3.png,,4700BC
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,570852.0,GO DESI Fun Rakhi Gift Pack,2196211.0,512.0,699.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d3912819-f44f-4ec8-8b01-f264fa1fb3e1.png,,GO DESI
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,496308.0,"Open Secret Cookies, Brownie & Dry Fruits Gift Pack",1490480.0,329.0,350.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e468ef7b-6194-448b-a3f8-dbbab26f86d8.png,,Open Secret
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,480400.0,4700BC Himalayan Salt Caramel Popcorn,598505.0,225.0,225.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/cdaeeb46-63cd-44d5-a6d5-0a14687bb366.png,,4700BC
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,617464.0,Crax Namkeen Snacks Party Combo,2151204.0,72.0,90.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f9db696b-896b-46db-a05c-88e3929052fd.png,,Crax
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,680953.0,Omay Foods Foods Rakhi Gift Pack with Rakhi & Roli-Chawal,2181486.0,499.0,750.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/eb97ed7a-2fb5-42b2-83ea-94d676b5d8f4.png,,Omay Foods
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,633249.0,Beyond Snack Kerala Banana Chips,2173134.0,80.0,80.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.png,,Beyond Snack
2025-07-25,Munchies,1237,Munchies Gift Packs,1694,37740.0,534300.0,Desi Ghee Dryfruit Besan Laddu by Unibic Swaadesi,774246.0,101.0,230.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/575b8952-08bd-46a5-8495-ef880cc6aacb.png,,Unibic Swaadesi
2025-07-25,Munchies,1237,Namkeen Snacks,29,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,676118.0,Crax Zero Classic Salted Peanuts,2142278.0,80.0,100.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/a16ddafe-fd0a-49ed-a872-ef17b31e98e1.png,,Crax
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,605.0,Haldiram's Classic Salted Peanuts,1913618.0,55.0,55.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/355563a7-3a0c-477e-8e41-1f0df08ecbba.png,,Haldiram's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,11143.0,Haldiram's Gathiya,1913082.0,55.0,55.0,True,12.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/498e9c42-49ff-43ed-8359-7ab98a245b38.png,,Haldiram's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,372136.0,Chheda's Bhakarwadi Namkeen,1912980.0,51.0,70.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/19904ec5-987e-4ad0-a433-d5ca125b323a.png,,Chheda's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,675677.0,Crax Zero Cocktail Nut Mix,2143595.0,99.0,125.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/37c4cc24-f989-498a-88d9-2ea27423921e.png,,Crax
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,681093.0,Let's Try Purani Delhi Soan Papdi,2187310.0,99.0,99.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d11cb324-330d-4b81-bd18-2078b7f88ae0.png,,Let's Try
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,11174.0,Haldiram's Mathri/Matthi,1915523.0,65.0,65.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f1b11e1a-25f7-43df-bb4a-713788933326.png,,Haldiram's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,19309.0,Haldiram's Southern Delights Murukku Namkeen,1915476.0,65.0,65.0,True,17.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/cd926a6a-9a72-40f9-9627-088d1aefcb5c.png,,Haldiram's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,490546.0,Crax Mast Matar Green Peas Namkeen Snacks,828866.0,51.0,55.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e2977fa3-c546-4d2d-8517-156380ce5fe5.png,,Crax
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,19284.0,Haldiram's Kachori,1915509.0,65.0,65.0,True,12.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8a69e20e-d763-445c-bfd5-63cd7a85e960.png,,Haldiram's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,544697.0,Haldiram's Snac Lite Soya Katori,806640.0,36.0,50.0,True,16.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4881bd9e-1dfa-4611-a4e3-e03758fad8d2.png,,Haldiram's
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,25460.0,Garden Crispy Murukku Namkeen,1910554.0,53.0,55.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/049932e1-0c46-478e-a92b-10e2588ba09b.png,,Garden
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,490545.0,Crax Double Mazza Roasted Chana Peanuts Namkeen Snacks,2148118.0,51.0,55.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/fd10dd62-90cf-42f9-8ecf-e862ae143587.png,,Crax
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,25469.0,Garden Onion Pakoda Namkeen / Chakli,1911213.0,48.0,50.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/6c42a6fd-1d9b-48f1-a1c5-f5b40ee41afa.png,,Garden
2025-07-25,Munchies,1237,Namkeen Snacks,29,37740.0,19289.0,"Haldiram's Peanuts, Namkeen",1912190.0,110.0,110.0,True,7.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/750763e7-f561-48b5-9e5a-338b884a455b.png,,Haldiram's
2025-07-25,Munchies,1237,Papad & Fryums,80,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,25678.0,Haldiram's Punjabi Masala Papad,223853.0,65.0,65.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/db493b9b-80f1-4c41-9bbc-d60c9df5f66f.png,,Haldiram's
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,481019.0,DNV Sabudana Papad,224021.0,43.0,50.0,True,9.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/2cfeb809-f5ae-4de9-bee9-db6c626ba891.png,,DNV
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,15558.0,Lijjat Moong Dal Papad,1396457.0,77.0,77.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d9b349bc-c4a4-4afe-b130-75640f409e7b.png,,Lijjat
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,138835.0,Lijjat Plain Urad Dal Papad,1396473.0,77.0,77.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4cba19d7-8a60-49c8-9598-669cb459cfd3.png,,Lijjat
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,18925.0,Lijjat Punjabi Masala Papad,223837.0,89.0,89.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c99ba260-93ab-4b1b-86cb-26896db62ac3.png,,Lijjat
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,501328.0,Ramji Pani Puri Papad,677464.0,34.0,45.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/4084a9e5-08a8-4ffb-ac00-47cc808126e4.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,18725.0,Mother's Recipe Potato Papad,223836.0,34.0,34.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f1a47d18-bc40-4267-b3a9-daa57772e126.png,,Mother's Recipe
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,500884.0,Ramji Mix Fryums,676478.0,58.0,80.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/fd942d4a-bacd-4811-bfd4-d1610792aefe.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,501327.0,Ramji Net Fryums,677419.0,58.0,80.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d0923205-52a5-452a-b773-032aa2d14773.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,500882.0,Ramji Tingo Fryums,676476.0,58.0,80.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5b6c71ff-2992-497e-ab7c-7d7421ac4fdf.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,500883.0,Ramji Wheel Fryums,676477.0,58.0,80.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/a17b96c4-789f-4eb2-8f10-23546f413fa7.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,546158.0,Ramji Sabudana Papad,814846.0,79.0,110.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e945c4b8-a40b-4c10-b200-e3f0e4b59543.png,,Ramji
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,19448.0,Mother's Recipe Moong Dal Papad,1396461.0,71.0,75.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/63a9af92-3c80-4b29-87bd-b0171afa7609.png,,Mother's Recipe
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,619214.0,Mother's Recipe Appalam Papad,1839498.0,45.0,50.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/1ab0e056-eaed-4a28-a0b1-fc844b068ede.png,,Mother's Recipe
2025-07-25,Munchies,1237,Papad & Fryums,80,37740.0,19927.0,Mother's Recipe Sabudana Papad,223843.0,34.0,34.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b948bd84-3469-4a2f-b4a9-889f24202d79.png,,Mother's Recipe
2025-07-25,Munchies,1237,Chips & Crisps,940,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,11150.0,Uncle Chipps Spicy Treat Flavour Potato Chips,527890.0,20.0,20.0,True,49.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/871988d1-1b77-476f-8dec-922930ad2c4b.png,,Uncle Chipps
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,432775.0,Lay's India's Magic Masala Potato Chips,438085.0,30.0,30.0,True,22.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7806dadc-a3c9-4cec-869f-90879c1f345c.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,67372.0,Kurkure Masala Munch Crisps,1910366.0,20.0,20.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c33863d9-3501-4fbc-986f-d0cd1000158d.png,,Kurkure
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,289152.0,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips,782262.0,20.0,20.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/b4992782-f47e-4fda-a0c6-4c9e422b9654.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,57435.0,Lay's Classic Salted Potato Chips,561720.0,20.0,20.0,True,36.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f55e87f5-ecab-4d91-aca9-62883084374d.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,574.0,Lay's Chile Limon Flavour Potato Chips,682288.0,20.0,20.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/0293e130-cbdc-402a-af48-bdd7da6e5462.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,223819.0,Lay's Crispz Herb & Onion Potato Chips,816470.0,20.0,20.0,True,42.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e4a25547-0e12-4299-a2ab-3ee7d7ffbe66.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,367837.0,Kurkure Puffcorn Yummy Cheese Puffs,1910340.0,20.0,20.0,True,13.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/38f3be41-8612-44c0-9e54-69abedfb07a5.png,,Kurkure
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,577.0,Lay's Spanish Tomato Tango Potato Chips,438083.0,20.0,20.0,True,50.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c586c4d2-5b80-49f8-bd16-10c9c647c958.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,116824.0,Kurkure Chilli Chatka Crisps,1910333.0,20.0,20.0,True,36.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5ce79c46-e60f-43dc-bdfe-f11985feb790.png,,Kurkure
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,482828.0,Haldiram's Takatak Chatpata Masala Stick,761768.0,22.0,25.0,True,22.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/02a26f91-4c2d-400c-84c3-1d33b222acb4.png,,Haldiram's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,432774.0,Lay's American Style Cream & Onion Potato Chips,561608.0,30.0,30.0,True,20.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8e3a3fc7-66cf-403f-ae22-a5ccb07103c7.png,,Lay's
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,534449.0,Uncle Chipps Plain Salted Potato Chips,634986.0,40.0,50.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/d142587a-9582-41fe-b8c5-c054a189f89b.png,,Uncle Chipps
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,486104.0,Kettle Studio Lime & Chilli Banana Chips,2173143.0,99.0,99.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/cbba0df5-cf09-4a85-a81b-adf31ee86948.png,,Kettle Studio
2025-07-25,Munchies,1237,Chips & Crisps,940,37740.0,634423.0,Sweet Karam Coffee Madras Curry Leaves Potato Chips +  Mysore Masala Potato Chips Combo,1937543.0,105.0,118.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/566d40af-d7a6-4977-82e4-3c250ea8d2d0.png,,
2025-07-25,Sweet Tooth,9,Indian Sweets,943,,,,,,,False,,False,,,
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,570799.0,Original Ghee Mysore Pak by Sweet Karam Coffee,1149826.0,149.0,149.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/0886b60d-0fa7-4794-97d8-bd39741d56fa.png,,Sweet Karam Coffee
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,523571.0,Rabri by Amul,1890314.0,25.0,25.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/7632ccac-a2c6-4bad-ae08-dbfe0a52235f.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,512669.0,Motichoor Laddu by Lal,704698.0,116.0,125.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/41b23732-feeb-4121-8815-e7a32c214e61.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,427611.0,Malai Peda by Amul,661510.0,114.0,120.0,True,13.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/41004af4-5151-4fb4-a453-6e0b50784471.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,476267.0,Kaju Katli by Haldiram's,661690.0,211.0,250.0,True,16.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/87c1f435-a696-4efe-aebd-7a9809ec2c68.png,,Haldiram's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,391414.0,Classic Besan Laddu by Lal,749354.0,80.0,90.0,True,9.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/50bbfa0e-d80b-4085-bb20-ca68a4b7fde2.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,190192.0,Kaju Katli by Amul,661445.0,499.0,525.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/9209fbb7-5e7d-4e39-8946-f7d2ad6f5b8a.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,434469.0,Premium Mysore Pak by Lal,661529.0,140.0,140.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/468be22a-1733-42f2-b73a-6245d55ac068.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,529329.0,Classic Soan Papdi by Lal,752500.0,67.0,80.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/438a2c98-9602-4c7f-8d89-015fa9708833.png,,Lal
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,673347.0,Soan Papdi by Bikano,2131619.0,48.0,55.0,True,6.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/041cb812-52ca-43c5-86fe-cd40b6115a64.png,,Bikano
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,567569.0,Rajgeera Ladoo by Chheda's,1110809.0,37.0,60.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/15a8cfa7-57ea-490d-b722-0dbe9278eff8.png,,Chheda's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,427612.0,Kesar Peda by Amul,661511.0,119.0,125.0,True,5.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/8fa63770-c105-4117-b5e7-4df6f08bff16.png,,Amul
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,554127.0,Coconut Ghee Burfi by Daadi's,880162.0,158.0,180.0,True,4.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/565b18ee-a522-411c-a625-414baaf7f761.png,,Daadi's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,627.0,Rasgulla by Haldiram's,661631.0,240.0,240.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/f0ae5a98-800a-4e98-ae1c-b7fc40f88c9d.png,,Haldiram's
2025-07-25,Sweet Tooth,9,Indian Sweets,943,37740.0,532864.0,Royal Gulab Jamun by Bikano,775914.0,193.0,375.0,True,13.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/a4592d7c-61c1-4ddf-87cf-8fb8c2649bd7.png,,Bikano
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,,,,,,,False,,False,,,
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,495431.0,Let's Try Lite Multigrain Mixture Namkeen,1914594.0,108.0,120.0,True,11.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/5f7cfecb-5add-4369-97d5-f155f434b882.png,,Let's Try
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,19266.0,Haldiram's Bhujia,1910541.0,120.0,120.0,True,12.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/405265f1-3c53-4c52-b39d-bdc26a83e6f6.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,11142.0,Haldiram's Fatafat Bhelpuri,1914092.0,40.0,40.0,True,16.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/87af206e-52d3-4f1d-a66c-40fb64803f7f.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,608.0,Haldiram's Punjabi Tadka Namkeen Snacks,1914625.0,55.0,55.0,True,9.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/6311692b-204d-4786-ab8c-3af729b039ac.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,19274.0,Haldiram's Bhelpuri / Bhelpuri,1914143.0,55.0,55.0,True,25.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/acb8bea9-c0b4-4064-a823-502cd11a0785.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,446889.0,Bikano Bikaneri Bhujia,536038.0,59.0,60.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/c5e8b992-2425-414d-bce6-2b54dc3511b6.png,,Bikano
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,17148.0,Haldiram's Aloo Bhujia,1910352.0,110.0,110.0,True,2.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/703b3b6f-733c-40eb-9892-8c4e55e1d2ab.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,19297.0,Haldiram's Navratan Mixture Namkeen,1911693.0,100.0,100.0,True,1.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/93435a5a-a565-4629-bfc9-9d517e7af6b9.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,533325.0,Let's Try Sabudana Falhari Mixture,792528.0,77.0,100.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/82729852-b540-42fe-aef4-633e97267de8.png,,Let's Try
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,41389.0,Haldiram's Long Sev Bhujia,1914326.0,55.0,55.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/943ac54b-7606-448a-abc1-8f5c89682785.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,446887.0,Bikano All Time Mixture Namkeen,464926.0,69.0,70.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e7c73d97-38f8-4c17-984b-55f6f146e275.png,,Bikano
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,19264.0,Haldiram's All In One Mixture Namkeen,1915813.0,115.0,115.0,True,3.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/ca9b75cf-9f56-41a7-9a70-3be22dedebc7.png,,Haldiram's
2025-07-25,Munchies,1237,Bhujia & Mixtures,1178,29650.0,55092.0,Haldiram's Chilli Chatak Lachha Namkeen Snacks,1915495.0,60.0,60.0,True,10.0,False,https://cdn.grofers.com/da/cms-assets/cms/product/0a31471b-7ce1-4e76-92bd-018c959d2890.png,,Haldiram's
